City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Port Blair,IN,2022-09-12 16:33:17,11.6667,92.75,81.3,80,99,7.14
297,Xichang,CN,2022-09-12 16:35:32,27.8964,102.2634,62.24,91,41,0.74
298,Boguchar,RU,2022-09-12 16:32:12,49.9358,40.545,56.26,63,100,15.01
299,Namibe,AO,2022-09-12 16:35:32,-15.1961,12.1522,64.38,85,52,9.17
300,Guerrero Negro,MX,2022-09-12 16:25:54,27.9769,-114.0611,75.94,74,0,7.94
301,Gazojak,TM,2022-09-12 16:35:33,41.1875,61.4036,64.13,29,1,10.47
302,Palana,RU,2022-09-12 16:35:33,59.1167,159.9667,43.36,86,97,18.07
303,Terney,RU,2022-09-12 16:35:34,45.0503,136.6092,62.6,84,4,6.17
304,Bendigo,AU,2022-09-12 16:35:34,-36.7667,144.2833,36.86,49,5,5.03
305,Saint-Pierre,RE,2022-09-12 16:35:34,-21.3393,55.4781,69.48,73,75,11.5
306,Clyde River,CA,2022-09-12 16:31:34,70.4692,-68.5914,39.43,93,100,8.05
307,Ginir,ET,2022-09-12 16:35:35,7.1333,40.7,65.23,67,100,4.32
308,Constitucion,CL,2022-09-12 16:35:35,-35.3333,-72.4167,55.56,64,41,5.91
309,Warrnambool,AU,2022-09-12 16:35:36,-38.3833,142.4833,47.39,62,96,2.64
310,Provideniya,RU,2022-09-12 16:35:36,64.3833,-173.3,46.18,91,100,7.27
311,Codrington,AU,2022-09-12 16:35:37,-38.2667,141.9667,43.84,76,76,3.24
312,Mlonggo,ID,2022-09-12 16:27:14,-6.5333,110.7,79.03,79,35,5.66
313,Wajima,JP,2022-09-12 16:35:37,37.4,136.9,76.03,84,62,2.53
314,Aketi,CD,2022-09-12 16:35:37,2.7388,23.7833,73.58,87,80,1.79
315,Ayan,RU,2022-09-12 16:35:38,56.45,138.1667,48.42,65,100,5.86
316,Boende,CD,2022-09-12 16:36:38,-0.2167,20.8667,73.08,93,85,1.83
317,Bengkulu,ID,2022-09-12 16:36:39,-3.8004,102.2655,76.55,85,89,2.06
318,Torata,PE,2022-09-12 16:36:39,-17.0769,-70.8433,68.92,19,43,10.85
319,Kruisfontein,ZA,2022-09-12 16:36:39,-34.0033,24.7314,56.88,70,0,11.12
320,Ancud,CL,2022-09-12 16:36:40,-41.8697,-73.8203,52.23,67,100,2.75
321,Ilulissat,GL,2022-09-12 16:36:40,69.2167,-51.1,46.42,81,100,9.22
322,Sao Raimundo Nonato,BR,2022-09-12 16:36:40,-9.0153,-42.6994,97.05,16,1,9.01
323,Saint-Augustin,CA,2022-09-12 16:36:41,51.226,-58.6502,72.63,40,0,9.46
324,Kearney,US,2022-09-12 16:36:41,40.6995,-99.0815,72.16,56,0,6.91
325,Trinidad,BO,2022-09-12 16:36:41,-14.8333,-64.9,91.38,49,67,8.05
326,Saldanha,ZA,2022-09-12 16:36:42,-33.0117,17.9442,57.25,73,0,19.69
327,Kathu,TH,2022-09-12 16:36:42,7.9178,98.3332,84.74,85,100,11.05
328,Campos,BR,2022-09-12 16:33:06,-21.75,-41.3,75.25,60,100,11.5
329,Acari,PE,2022-09-12 16:36:43,-15.4311,-74.6158,70.68,57,85,10.63
330,Kahului,US,2022-09-12 16:36:43,20.8947,-156.47,78.84,73,0,5.01
331,Faya,SA,2022-09-12 16:36:44,18.3851,42.4509,78.91,32,100,4.83
332,Souillac,MU,2022-09-12 16:36:44,-20.5167,57.5167,70.18,78,40,9.22
333,Barranca,PE,2022-09-12 16:33:47,-10.75,-77.7667,64.0,72,81,12.15
334,Eureka,US,2022-09-12 16:35:21,40.8021,-124.1637,61.2,93,92,1.01
335,Glubokiy,RU,2022-09-12 16:36:45,48.5217,40.3258,64.15,70,100,17.13
336,Grand Gaube,MU,2022-09-12 16:36:45,-20.0064,57.6608,70.2,69,7,3.0
337,Culpeper,US,2022-09-12 16:36:45,38.5004,-77.9664,83.84,78,40,1.01
338,Prince Rupert,CA,2022-09-12 16:36:46,54.3161,-130.3201,53.69,92,75,11.5
339,Najran,SA,2022-09-12 16:36:46,17.4924,44.1277,92.05,14,79,9.82
340,Emiliano Zapata,MX,2022-09-12 16:36:30,18.8333,-99.1833,75.81,69,75,0.0
341,Lakes Entrance,AU,2022-09-12 16:36:47,-37.8811,147.981,42.17,74,72,8.32
342,Dunmore Town,BS,2022-09-12 16:36:47,25.5,-76.65,84.15,70,8,6.06
343,Horsham,GB,2022-09-12 16:36:47,51.064,-0.3272,76.28,62,0,4.61
344,Paamiut,GL,2022-09-12 16:36:48,61.994,-49.6678,41.54,94,74,4.07
345,Praia,CV,2022-09-12 16:36:48,14.9215,-23.5087,81.37,74,69,13.89
346,Riosucio,CO,2022-09-12 16:36:49,5.4216,-75.7032,73.81,61,47,1.01
347,Urucara,BR,2022-09-12 16:36:49,-2.5364,-57.76,102.94,23,58,4.07
348,Sangmelima,CM,2022-09-12 16:36:49,2.9333,11.9833,70.52,93,71,2.93
349,Chuy,UY,2022-09-12 16:36:50,-33.6971,-53.4616,61.75,71,89,8.93
350,Zhangye,CN,2022-09-12 16:36:50,38.9342,100.4517,72.55,33,44,8.34
351,Makakilo City,US,2022-09-12 16:33:10,21.3469,-158.0858,76.69,85,0,3.44
352,Zyryanka,RU,2022-09-12 16:36:50,65.75,150.85,39.43,96,100,14.45
353,Ponta Delgada,PT,2022-09-12 16:36:51,37.7333,-25.6667,78.49,53,20,14.97
354,Peniche,PT,2022-09-12 16:36:51,39.3558,-9.3811,74.1,86,45,23.6
355,Hun,LY,2022-09-12 16:36:51,29.1268,15.9477,94.21,23,0,11.45
356,Hithadhoo,MV,2022-09-12 16:36:52,-0.6,73.0833,82.38,70,2,9.13
357,Hami,CN,2022-09-12 16:36:52,42.8,93.45,72.09,34,100,18.54
358,Hualmay,PE,2022-09-12 16:36:53,-11.0964,-77.6139,64.54,72,71,11.77
359,Ust-Uda,RU,2022-09-12 16:36:53,54.1742,103.0304,47.41,91,100,9.71
360,Kamenka,RU,2022-09-12 16:27:12,51.3223,42.7678,54.0,62,100,12.48
361,Iguatu,BR,2022-09-12 16:36:08,-6.3594,-39.2986,97.81,22,10,5.44
362,Kalmunai,LK,2022-09-12 16:26:59,7.4167,81.8167,80.65,81,64,2.42
363,Matamoros,MX,2022-09-12 16:37:54,25.5333,-103.25,78.12,50,20,0.0
364,Nome,US,2022-09-12 16:36:03,64.5011,-165.4064,50.07,87,100,8.05
365,San Jose,US,2022-09-12 16:36:21,37.3394,-121.895,76.84,69,75,4.61
366,Weyburn,CA,2022-09-12 16:35:36,49.6668,-103.8511,66.42,30,65,5.75
367,Richards Bay,ZA,2022-09-12 16:37:54,-28.783,32.0377,64.49,79,100,8.08
368,Saint-Georges,GD,2022-09-12 16:34:38,12.0564,-61.7485,87.48,74,40,17.27
369,Acapulco,MX,2022-09-12 16:37:55,16.8634,-99.8901,82.22,74,75,0.0
370,Namatanai,PG,2022-09-12 16:37:56,-3.6667,152.4333,77.23,75,41,8.05
371,Aginskoye,RU,2022-09-12 16:37:56,51.1,114.53,53.2,56,79,10.74
372,Beyneu,KZ,2022-09-12 16:37:56,45.3167,55.2,66.36,31,28,11.34
373,Liseleje,DK,2022-09-12 16:37:57,56.0053,11.9483,65.89,68,100,5.99
374,Turan,VN,2022-09-12 16:37:57,16.0678,108.2208,80.58,78,20,2.3
375,Bathsheba,BB,2022-09-12 16:37:58,13.2167,-59.5167,90.21,66,40,13.8
376,Springdale,US,2022-09-12 16:37:00,36.1867,-94.1288,75.81,49,0,9.22
377,Hammerfest,NO,2022-09-12 16:37:58,70.6634,23.6821,39.65,75,20,4.61
378,Jutai,BR,2022-09-12 16:37:59,-5.1833,-68.9,98.83,35,16,1.99
379,Chabahar,IR,2022-09-12 16:37:59,25.2919,60.643,82.53,82,0,5.99
380,Penzance,GB,2022-09-12 16:37:59,50.1186,-5.5371,67.32,82,20,18.41
381,Bilibino,RU,2022-09-12 16:38:00,68.0546,166.4372,41.83,90,100,3.62
382,Batagay,RU,2022-09-12 16:38:00,67.6333,134.6333,31.51,94,53,6.35
383,Ciudad Bolivar,VE,2022-09-12 16:38:01,8.1222,-63.5497,91.9,46,75,7.52
384,Srednekolymsk,RU,2022-09-12 16:38:01,67.45,153.6833,36.34,98,100,7.85
385,Ruteng,ID,2022-09-12 16:38:02,-8.6136,120.4721,62.22,94,54,4.05
386,Silver City,US,2022-09-12 16:38:02,32.7701,-108.2803,76.3,53,0,5.99
387,Shingu,JP,2022-09-12 16:38:03,33.7333,135.9833,77.86,89,100,10.49
388,Katherine,AU,2022-09-12 16:35:21,-14.4667,132.2667,82.72,57,40,5.75
389,Gat,IL,2022-09-12 16:38:04,31.61,34.7642,81.81,100,0,5.61
390,Port Hedland,AU,2022-09-12 16:38:04,-20.3167,118.5667,68.05,73,0,8.05
391,Banda Aceh,ID,2022-09-12 16:38:05,5.5577,95.3222,79.5,79,90,5.66
392,Te Anau,NZ,2022-09-12 16:38:06,-45.4167,167.7167,38.57,94,90,3.31
393,Villa Bisono,DO,2022-09-12 16:38:06,19.5638,-70.8758,91.09,57,12,6.46
394,Ust-Kulom,RU,2022-09-12 16:38:06,61.6864,53.6902,47.01,76,100,4.32
395,Baie-Saint-Paul,CA,2022-09-12 16:38:07,47.4411,-70.4986,72.45,52,75,4.38
396,Abong Mbang,CM,2022-09-12 16:38:08,3.9833,13.1833,72.28,82,70,2.77
397,Saint-Ambroise,CA,2022-09-12 16:38:08,48.5501,-71.3324,79.34,73,80,3.44
398,Kibala,TD,2022-09-12 16:38:09,9.1104,18.3463,72.63,96,100,4.85
399,Syamzha,RU,2022-09-12 16:38:09,60.0158,41.0614,48.16,73,20,4.45
400,Vanimo,PG,2022-09-12 16:38:09,-2.6741,141.3028,76.75,91,96,5.7
401,Leh,IN,2022-09-12 16:38:10,34.1667,77.5833,60.44,30,35,5.32
402,Aksha,RU,2022-09-12 16:38:10,50.2814,113.2867,51.13,75,17,5.32
403,Ostrovnoy,RU,2022-09-12 16:39:11,68.0531,39.5131,47.68,92,100,11.16
404,Meulaboh,ID,2022-09-12 16:39:11,4.1363,96.1285,77.18,86,85,4.63
405,Mocuba,MZ,2022-09-12 16:39:12,-16.8392,36.9856,76.75,48,1,9.35
406,Port Keats,AU,2022-09-12 16:39:12,-14.25,129.55,78.51,78,64,3.65
407,Copiapo,CL,2022-09-12 16:36:06,-27.3667,-70.3333,58.69,30,0,7.92
408,Botwood,CA,2022-09-12 16:39:13,49.1499,-55.3482,60.91,98,100,13.22
409,Grenaa,DK,2022-09-12 16:39:13,56.4158,10.8783,62.82,84,100,18.16
410,Kargasok,RU,2022-09-12 16:39:14,59.0556,80.8572,36.66,87,59,6.71
411,Raudeberg,NO,2022-09-12 16:39:14,61.9875,5.1352,58.96,14,100,9.95
412,Roma,US,2022-09-12 16:39:14,43.2128,-75.4557,74.08,80,100,5.75
413,San Jeronimo,PE,2022-09-12 16:39:15,-11.9472,-75.2829,66.7,33,70,3.4
414,Nieuw Amsterdam,SR,2022-09-12 16:39:15,5.8833,-55.0833,90.14,62,75,6.91
415,Udachnyy,RU,2022-09-12 16:39:16,66.4167,112.4,37.45,93,98,2.06
416,Rio Tuba,PH,2022-09-12 16:39:16,8.5061,117.4317,80.58,79,57,5.32
417,Shimoda,JP,2022-09-12 16:39:16,34.6667,138.95,77.31,90,97,13.49
418,Nhulunbuy,AU,2022-09-12 16:39:17,-12.2333,136.7667,77.61,88,4,6.91
419,Miles City,US,2022-09-12 16:39:17,46.4083,-105.8406,65.37,36,0,10.36
420,Bahraich,IN,2022-09-12 16:39:18,27.5833,81.6,80.35,71,24,21.43
421,Cap-Aux-Meules,CA,2022-09-12 16:36:14,47.3821,-61.8597,68.05,82,75,10.36
422,Corinto,GR,2022-09-12 16:39:18,37.9407,22.9573,80.89,56,4,4.63
423,Shibetsu,JP,2022-09-12 16:39:19,43.659,145.132,60.91,95,100,7.76
424,Santa Fe,AR,2022-09-12 16:39:19,-31.6333,-60.7,72.01,26,0,10.0
425,Kidal,ML,2022-09-12 16:39:20,18.4411,1.4078,103.91,8,68,9.8
426,Batesville,US,2022-09-12 16:34:53,35.7698,-91.641,74.95,54,0,5.75
427,Henderson,US,2022-09-12 16:35:39,36.0397,-114.9819,76.82,80,20,11.5
428,Narsaq,GL,2022-09-12 16:39:21,60.9167,-46.05,52.02,67,94,4.74
429,Altamira,BR,2022-09-12 16:39:21,-3.2033,-52.2064,89.69,66,75,8.05
430,San Matias,BO,2022-09-12 16:39:22,-16.3667,-58.4,103.59,18,50,5.66
431,Manokwari,ID,2022-09-12 16:39:22,-0.8667,134.0833,76.95,82,80,4.18
432,Saint-Joseph,RE,2022-09-12 16:39:23,-21.3667,55.6167,68.38,71,45,9.84
433,Honnali,IN,2022-09-12 16:39:23,14.25,75.6667,70.36,89,100,11.36
434,Nata,PA,2022-09-12 16:39:24,8.3333,-80.5167,84.07,71,84,5.55
435,Pangnirtung,CA,2022-09-12 16:39:24,66.1451,-65.7125,46.4,93,100,0.0
436,Victor Harbor,AU,2022-09-12 16:39:24,-35.5667,138.6167,45.68,92,19,6.11
437,Chone,EC,2022-09-12 16:37:11,-0.6833,-80.1,88.86,48,47,3.74
438,Port Hardy,CA,2022-09-12 16:39:25,50.6996,-127.4199,55.58,100,100,2.3
439,Vestmanna,FO,2022-09-12 16:39:25,62.1564,-7.1664,50.92,93,100,14.97
440,Haines Junction,CA,2022-09-12 16:39:26,60.7522,-137.5108,30.15,86,31,1.14
441,Pacific Grove,US,2022-09-12 16:39:26,36.6177,-121.9166,72.37,88,0,9.22
442,Ambatolampy,MG,2022-09-12 16:39:26,-19.3833,47.4167,51.28,69,55,3.0
443,Norrtalje,SE,2022-09-12 16:39:27,59.758,18.705,62.44,72,100,6.69
444,Gao,ML,2022-09-12 16:39:27,16.6362,1.637,102.09,11,99,3.04
445,Ratnagiri,IN,2022-09-12 16:39:21,16.9833,73.3,78.87,90,100,15.66
446,Araouane,ML,2022-09-12 16:39:28,18.9048,-3.5265,105.53,13,91,6.04
447,Pasighat,IN,2022-09-12 16:39:28,28.0667,95.3333,75.9,97,49,1.9
448,Shakhtinsk,KZ,2022-09-12 16:39:29,49.71,72.5872,43.86,52,15,5.93
449,Porto Tolle,IT,2022-09-12 16:39:29,44.9497,12.3245,73.92,56,4,7.72
450,Hurghada,EG,2022-09-12 16:39:11,27.2574,33.8129,89.64,31,0,11.5
451,Lagoa,PT,2022-09-12 16:40:29,39.05,-27.9833,71.38,78,67,10.04
452,Sept-Iles,CA,2022-09-12 16:35:39,50.2001,-66.3821,72.12,84,20,11.5
453,Moron,AR,2022-09-12 16:40:30,-34.6534,-58.6198,67.95,43,5,3.29
454,Mirador,BR,2022-09-12 16:40:30,-6.3708,-44.3631,103.08,14,27,7.0
455,Brae,GB,2022-09-12 16:40:30,60.3964,-1.353,53.58,77,38,15.19
456,Mwinilunga,ZM,2022-09-12 16:40:31,-11.7358,24.4293,75.45,18,3,4.56
457,Balkhash,KZ,2022-09-12 16:40:31,46.844,74.9804,59.25,44,28,10.83
458,Borogontsy,RU,2022-09-12 16:40:32,62.6683,131.1683,36.12,97,88,5.97
459,Sa Kaeo,TH,2022-09-12 16:40:32,13.75,102.3333,76.08,92,92,0.34
460,Anadyr,RU,2022-09-12 16:40:32,64.75,177.4833,36.1,93,40,8.95
461,Killybegs,IE,2022-09-12 16:40:33,54.6333,-8.45,58.71,71,53,10.89
462,Abu Dhabi,AE,2022-09-12 16:40:33,24.4667,54.3667,91.51,82,16,8.05
463,Chake Chake,TZ,2022-09-12 16:40:34,-5.2459,39.7666,73.45,81,66,11.07
464,Berlevag,NO,2022-09-12 16:40:34,70.8578,29.0864,42.75,70,40,4.61
465,Pangody,RU,2022-09-12 16:40:34,65.85,74.4859,42.46,76,99,8.9
466,Belmonte,BR,2022-09-12 16:40:35,-15.8631,-38.8828,78.19,50,32,6.46
467,Zhob,PK,2022-09-12 16:40:35,31.3411,69.4481,76.71,51,19,5.57
468,Ust-Nera,RU,2022-09-12 16:40:36,64.5667,143.2,31.12,81,38,4.85
469,Emerald,AU,2022-09-12 16:40:36,-23.5333,148.1667,57.34,85,40,8.14
470,London,GB,2022-09-12 16:38:54,51.5085,-0.1257,78.51,60,100,8.05
471,El Burrion,MX,2022-09-12 16:40:36,25.5333,-108.4,85.05,78,4,3.0
472,Hobyo,SO,2022-09-12 16:40:37,5.3505,48.5268,76.86,87,56,25.97
473,Chokwe,MZ,2022-09-12 16:40:37,-24.5333,32.9833,68.74,79,75,11.97
474,Ullapool,GB,2022-09-12 16:40:37,57.8987,-5.1604,56.35,85,43,15.77
475,Gunjur,GM,2022-09-12 16:40:38,13.2019,-16.7339,81.16,76,76,9.37
476,Wencheng,CN,2022-09-12 16:40:39,33.0559,113.7978,70.21,63,0,2.48
477,Weligama,LK,2022-09-12 16:40:39,5.9667,80.4167,76.62,92,57,6.6
478,Jatiroto,ID,2022-09-12 16:40:40,-7.8833,111.1167,75.0,87,82,0.54
479,Nuuk,GL,2022-09-12 16:40:40,64.1835,-51.7216,47.01,100,75,11.5
480,Cifuentes,CU,2022-09-12 16:40:40,22.645,-80.0461,86.31,70,75,6.91
481,Beitbridge,ZW,2022-09-12 16:40:41,-22.2167,30.0,79.81,33,0,18.48
482,Lensk,RU,2022-09-12 16:40:41,60.7253,114.9278,48.2,68,100,3.78
483,Pendra,IN,2022-09-12 16:40:42,22.7667,81.95,72.14,98,100,9.26
484,Keffi,NG,2022-09-12 16:40:42,8.8486,7.8736,77.88,89,74,3.96
485,Jacksonville,US,2022-09-12 16:37:17,30.3322,-81.6556,91.62,68,75,9.22
486,Sobolevo,RU,2022-09-12 16:40:43,54.4299,31.8996,50.74,78,99,9.04
487,Mariental,NA,2022-09-12 16:40:43,-24.6333,17.9667,69.48,14,33,11.97
488,Karasjok,NO,2022-09-12 16:40:44,69.4719,25.5112,42.24,65,95,2.42
489,Isangel,VU,2022-09-12 16:40:44,-19.55,169.2667,73.98,82,11,8.39
490,Kondinskoye,RU,2022-09-12 16:40:44,59.6481,67.41,44.42,77,77,5.1
491,Warragul,AU,2022-09-12 16:40:45,-38.1667,145.9333,42.04,79,100,0.49
492,Venado Tuerto,AR,2022-09-12 16:40:45,-33.7456,-61.9688,68.77,18,0,1.36
493,Dalvik,IS,2022-09-12 16:40:46,65.9702,-18.5286,58.93,53,26,4.88
494,Kloulklubed,PW,2022-09-12 16:40:46,7.0419,134.2556,75.7,75,100,7.2
495,Carutapera,BR,2022-09-12 16:40:46,-1.195,-46.02,84.42,67,94,8.3
496,Valparaiso,CL,2022-09-12 16:39:00,-33.0393,-71.6273,57.43,84,20,12.66
497,Taoudenni,ML,2022-09-12 16:41:47,22.6783,-3.9836,110.95,9,8,9.57
498,Mabaruma,GY,2022-09-12 16:41:47,8.2,-59.7833,89.28,54,74,6.71
499,Port Augusta,AU,2022-09-12 16:41:47,-32.5,137.7667,50.04,78,2,6.38
500,Santiago De Cao,PE,2022-09-12 16:41:48,-7.9589,-79.2392,60.93,82,100,10.36
501,Hay River,CA,2022-09-12 16:41:07,60.8156,-115.7999,48.18,71,40,3.44
502,Madison,US,2022-09-12 16:41:48,34.7334,-86.5667,73.45,61,20,10.36
503,Deputatskiy,RU,2022-09-12 16:41:49,69.3,139.9,27.9,88,79,3.71
504,Almaznyy,RU,2022-09-12 16:41:49,48.0448,40.045,62.24,69,96,16.46
505,Alberton,CA,2022-09-12 16:41:49,46.8168,-64.0654,75.33,74,100,5.21
506,Rincon,US,2022-09-12 16:37:08,32.296,-81.2354,85.86,76,75,8.05
507,Kulhudhuffushi,MV,2022-09-12 16:41:50,6.6221,73.07,80.51,82,6,8.81
508,Port Lincoln,AU,2022-09-12 16:41:50,-34.7333,135.8667,52.79,80,5,13.58
509,Carballo,ES,2022-09-12 16:41:50,43.213,-8.691,76.91,75,100,1.12
510,Havoysund,NO,2022-09-12 16:41:51,70.9963,24.6622,43.03,62,72,1.88
511,Koutsouras,GR,2022-09-12 16:41:51,35.0339,25.9469,81.1,62,0,10.2
512,Laguna,US,2022-09-12 16:41:51,38.421,-121.4238,80.08,53,0,3.44
513,Aykhal,RU,2022-09-12 16:41:52,66.0,111.5,30.69,95,100,2.59
514,Payyannur,IN,2022-09-12 16:41:52,12.1,75.2,75.49,92,95,3.78
515,Reus,ES,2022-09-12 16:41:53,41.1561,1.1069,86.85,73,20,5.75
516,Abu Samrah,SY,2022-09-12 16:41:53,35.3029,37.1841,81.97,37,0,13.13
517,Cadillac,US,2022-09-12 16:41:54,44.2519,-85.4012,64.8,72,100,8.05
518,Mujiayingzi,CN,2022-09-12 16:41:54,42.1167,118.7833,65.05,49,0,5.3
519,Bonaventure,CA,2022-09-12 16:41:54,48.0457,-65.4926,75.78,73,100,3.44
520,Maceio,BR,2022-09-12 16:37:11,-9.6658,-35.7353,81.84,65,75,10.36
521,Sucre,BO,2022-09-12 16:41:55,-19.0333,-65.2627,67.39,32,19,13.31
522,Ulaangom,MN,2022-09-12 16:41:55,49.9811,92.0667,51.13,46,23,3.91
523,Gariaband,IN,2022-09-12 16:41:56,20.635,82.0614,74.34,93,98,9.04
524,Etchoropo,MX,2022-09-12 16:41:56,26.7667,-109.6667,86.41,55,1,3.58
525,Oussouye,SN,2022-09-12 16:41:57,12.485,-16.5469,83.66,70,78,10.85
526,Wilmington,US,2022-09-12 16:39:07,34.2257,-77.9447,89.94,61,40,6.91
527,Nishihara,JP,2022-09-12 16:41:57,26.1842,127.7558,82.45,86,40,11.5
528,Merauke,ID,2022-09-12 16:41:57,-8.4667,140.3333,77.92,88,43,13.22
529,Dakar,SN,2022-09-12 16:41:25,14.6937,-17.4441,83.98,69,86,5.86
530,Karakol,KG,2022-09-12 16:41:58,42.4907,78.3936,47.35,80,99,8.12
531,Noumea,NC,2022-09-12 16:41:58,-22.2763,166.4572,75.0,99,90,6.87
532,Develi,TR,2022-09-12 16:41:59,38.3906,35.4922,78.15,58,3,4.74
533,Alyangula,AU,2022-09-12 16:41:59,-13.8483,136.4192,74.8,88,18,8.25
534,Mnogovershinnyy,RU,2022-09-12 16:42:00,53.9353,139.9242,40.37,97,100,9.1
535,Petropavlovsk-Kamchatskiy,RU,2022-09-12 16:42:00,53.0452,158.6483,45.19,76,0,6.71
536,Praxedis Guerrero,MX,2022-09-12 16:42:01,31.3667,-106.0167,80.89,44,7,6.89
537,Sendhwa,IN,2022-09-12 16:42:01,21.6833,75.1,74.84,94,100,3.6
538,Berekum,GH,2022-09-12 16:42:01,7.4534,-2.584,75.04,85,99,3.0
539,Walvis Bay,NA,2022-09-12 16:42:02,-22.9575,14.5053,65.35,59,11,4.61
540,Port Moresby,PG,2022-09-12 16:42:02,-9.4431,147.1797,74.62,94,40,3.44
541,Little Current,CA,2022-09-12 16:42:02,45.9793,-81.9248,68.05,94,100,9.26
542,Waitati,NZ,2022-09-12 16:42:03,-45.75,170.5667,44.8,83,50,5.64
543,Kalabo,ZM,2022-09-12 16:43:03,-14.97,22.6814,79.3,11,0,3.89
544,Rohnert Park,US,2022-09-12 16:42:04,38.3396,-122.7011,78.67,72,0,1.01
545,Hofn,IS,2022-09-12 16:43:04,64.2539,-15.2082,51.82,82,75,5.75
546,Hambantota,LK,2022-09-12 16:43:04,6.1241,81.1185,78.91,81,75,16.46
547,Biggar,GB,2022-09-12 16:43:05,55.6167,-3.5167,59.7,78,23,14.03
548,Pokhvistnevo,RU,2022-09-12 16:43:05,53.6524,52.1274,52.77,48,100,1.61
549,George Town,MY,2022-09-12 16:39:11,5.4112,100.3354,82.89,89,20,3.44
550,Khandyga,RU,2022-09-12 16:43:06,62.6667,135.6,36.84,85,97,3.22
551,Evensk,RU,2022-09-12 16:43:06,61.95,159.2333,44.11,70,80,8.46
552,Sao Filipe,CV,2022-09-12 16:43:07,14.8961,-24.4956,80.19,75,60,12.33
553,Wernigerode,DE,2022-09-12 16:43:07,51.8333,10.7833,70.21,59,94,2.39
554,Makokou,GA,2022-09-12 16:43:07,0.5738,12.8642,74.23,80,73,2.64
